,"Date","RM","Risk_Free","Rm_minus_Rf","SMB","HML","WML","IML"
70,2001-04-12,0.00902771231910417,0.00062492140408831,0.00840279091501585,-0.0105383109950998,0.0125800016357262,-0.00525412977278012,0.00137328884440905
71,2001-04-16,-0.0301565023107337,0.00066710171898298,-0.0308236040297167,0.0130189053285062,-0.0196655405571851,0.018089222015579,-0.0162775299825752
72,2001-04-17,-0.00592381519985112,0.00063643870670948,-0.0065602539065606,0.0107881093207367,-0.0149149503178506,0.016775432656982,-0.0153054648817748
73,2001-04-18,0.0337184551028609,0.00063643870670948,0.0330820163961514,-0.00323981806428339,-0.0183796034469523,-0.0362246136263928,-0.0225712485415742
74,2001-04-19,-0.03219375386531,0.0006435357480985,-0.0328372896134085,0.00325745110795594,-0.0102646676077198,-0.00124694378915619,-0.0171633077020443
75,2001-04-20,-0.0453538574075335,0.00074093121225082,-0.0460947886197843,-0.00209839417701489,-0.00681718119840951,-0.00058285573747459,-0.0136177034025332
76,2001-04-23,0.017990518731296,0.00072475268715233,0.0172657660441437,-0.0325993645308809,-0.0178176677189875,-0.00341051822738567,-0.0100922566435073
77,2001-04-24,0.0126965052478472,0.00072607584671335,0.0119704294011338,-0.0150310533539511,-0.00688783123118556,0.00114445908005612,-0.0210172990572087
78,2001-04-25,0.0125194858901138,0.00073301523926727,0.0117864706508466,-0.0153393500403816,-0.0130759285448583,0.0223622762717533,-0.0059959083542726
79,2001-04-26,0.0389974747618462,0.00067447948889398,0.0383229952729522,-0.00632950146209926,0.0156424442699105,-0.00134676209375429,0.0252191964087049
80,2001-04-27,0.0101033222176006,0.00065028310922765,0.00945303910837292,-0.013004413376649,-0.010508992439392,-0.00114110587290943,0.00586520063433787
81,2001-04-30,-0.00150955857714837,0.00065129422915766,-0.00216085280630603,-0.0181623567254091,-0.0105844260889075,0.00435843539763717,-0.0491484515884035
82,2001-05-02,0.0027099237456971,0.00065264199027126,0.00205728175542583,0.00197171786858023,0.00286892602923367,0.00492483695975472,0.0130042925856157
83,2001-05-03,0.0130943953307859,0.00063880579125963,0.0124555895395262,0.0154983793515507,0.00073095148348072,-0.0154305346267139,0.0313639098457383
84,2001-05-04,-0.00114651945881056,0.00063000666912271,-0.00177652612793328,0.0116396309129866,-0.00200490971605544,0.00855142300782852,0.0127221478230769
85,2001-05-07,-0.0146240403226708,0.00063610043701145,-0.0152601407596822,0.0142077369688973,0.00219261319657207,0.0159849073045236,-0.00399970164752724
86,2001-05-08,-0.00525114199710163,0.00063203896023278,-0.00588318095733442,-0.00671593842006085,-0.00722572733542035,-0.00635988796774488,-0.0030783838374455
87,2001-05-09,0.00882764957629778,0.00063305471740937,0.00819459485888841,-0.0167362373568758,-0.0344586586646786,0.00410765132475662,-0.0259213023775804
88,2001-05-10,0.0166730122570377,0.00062763435265944,0.0160453779043783,-0.0235614152274482,-0.0315832753113093,-0.00542086332667727,-0.010216740981778
89,2001-05-11,-0.0221929296262651,0.00064623606308811,-0.0228391656893532,0.00128146467195234,-0.0226970233897002,0.020331564911377,-0.00868534795081421
90,2001-05-14,-0.0225590645502623,0.00065836489727955,-0.0232174294475418,-0.0145060580315563,-0.0223109827305687,0.00746827289015979,-0.0416220098206253
91,2001-05-15,0.00661243033422604,0.00065028310922765,0.00596214722499839,-0.0369437061060943,0.00910264890420992,-0.00903836250160794,-0.0148389352991777
92,2001-05-16,0.0270210816939236,0.00063981982597649,0.0263812618679471,0.00275250203028084,0.0228269941331315,0.00036178115553175,0.0166776816842006
93,2001-05-17,0.0068692339616603,0.0006435357480985,0.0062256982135618,-0.00363273588859412,-0.0175700480719569,-0.00612601142022124,-0.00447610574281069
94,2001-05-18,0.00155515576079225,0.00064522365929509,0.00090993210149716,-0.0162040451035868,-0.0138772637502245,-0.0162271427453453,-0.0239290334426246
95,2001-05-21,0.0121033049515518,0.00064454858057194,0.0114587563709799,-0.0229616081681717,-0.0200482444341301,-0.0290542587035211,-0.0133551815696984
96,2001-05-22,-0.00770250140189568,0.00065331570000393,-0.00835581710189961,-0.0110615097932262,-0.0221358458427748,0.0263691072000466,-0.0138846417398129
97,2001-05-23,-0.00339868013301153,0.00066206358187104,-0.00406074371488257,-0.0205321875457066,-0.0289491382791451,0.0125576499444893,-0.0103395433439951
98,2001-05-24,-0.0110531741669113,0.00064454858057194,-0.0116977227474832,0.00299443378660096,0.00129654715135543,-0.0104958056563158,-0.00257784886556859
99,2001-05-25,-0.0115606850820829,0.0006438733875147,-0.0122045584695976,-0.0114077377151323,-0.00438651792559661,-0.00847393097091732,-0.00016019966363793
100,2001-05-28,-0.00700141708598123,0.0006418471219487,-0.00764326420792993,0.00139977980949445,-0.0156304806372011,-0.0142458189202392,-0.0124241373206131
101,2001-05-29,0.0062598768415602,0.00064015778023907,0.00561971906132113,0.0184468018646767,0.0109228375073414,0.00937273186074944,0.0219466108192286
102,2001-05-30,0.00469766949717019,0.00063880579125963,0.00405886370591056,0.0205070536377106,0.00487844914173186,-0.00327153403205668,0.0168105426595046
103,2001-05-31,0.0124127432795904,0.0006418471219487,0.0117708961576417,-0.0142324308734577,-0.0025212155647274,-0.00286078644857669,-0.0115794029649811
104,2001-06-01,0.00775685800131945,0.00065365251218096,0.00710320548913848,-0.00541415436204077,0.00619875778132558,1.12774961767851e-05,0.00131464302800732
105,2001-06-04,0.0208598467588277,0.0006438733875147,0.020215973371313,-0.0135243693261425,0.00113946469880219,0.00139966865138805,-0.0006288366832558
106,2001-06-05,0.011712416704741,0.00063846772236142,0.0110739489823795,0.00476376402418955,0.0826810028491637,-0.0125294986716629,0.0663524934089398
107,2001-06-06,-0.00846720082987655,0.00064015778023907,-0.00910735861011562,0.0105404362509456,0.00900576246100333,-0.00046377518930317,0.0159997974898335
108,2001-06-07,0.00612417333746851,0.00063576213860816,0.00548841119886034,-0.00236066137500909,0.0216211653658679,0.0126123877000567,0.00634728694400942
109,2001-06-08,-0.00995268131639328,0.00063474707111854,-0.0105874283875118,0.016844663939396,0.0152030767200723,-0.0185270253812112,0.00433884824239956
110,2001-06-11,-0.00741376747882266,0.00063677694770714,-0.0080505444265298,-0.0146761411659598,-0.0279865575922467,-0.00067726431779446,-0.0255595748793308
111,2001-06-12,-0.00648380570284735,0.00063643870670948,-0.00712024440955684,0.00943585073661854,-0.003398963807328,0.00517792826966556,0.00069258106563999
112,2001-06-13,0.01478186004228,0.00063948184306217,0.0141423781992179,0.00353975845314494,0.00548987091910024,0.00599696464677883,0.0247675856721361
113,2001-06-15,-0.0214810425645425,0.00064994601225509,-0.0221309885767976,0.00341665741797915,0.0173410586909709,0.0147342114433272,0.00842074005218299
114,2001-06-18,-0.0305709056911209,0.00068852652202933,-0.0312594322131503,-0.00057900311589734,-0.0191440113993681,0.0183818581000354,-0.0110137209932234
115,2001-06-19,0.00357001826777916,0.00069086288990205,0.0028791553778771,0.0003890767054101,0.00241466565432185,0.00132745152802049,0.00628206511472449
116,2001-06-20,0.0131694060140059,0.00068184363092549,0.0124875623830804,-0.0127753786287287,-0.0145891809318932,0.00808987602043642,0.00613051208988531
117,2001-06-21,0.00904549449352963,0.00067883267130475,0.00836666182222488,0.00940666232706441,0.0249359093649552,-0.0201535437373639,0.0310535678321774
118,2001-06-22,-0.00552418449006299,0.00067179824290808,-0.00619598273297107,0.0132855748871326,0.0196437446003479,0.0125285375166415,0.0302116878139594
119,2001-06-25,-0.00911933251607757,0.00067380934643268,-0.00979314186251026,-0.00552669353704901,-0.0179696193596637,0.00944710790493396,-0.00248237359573628
120,2001-06-26,-0.00779085656907046,0.00068251242436256,-0.00847336899343303,-0.00162798911975359,0.0181567635038273,-0.00804621724661624,0.0228175830406295
121,2001-06-27,-0.00919729344535797,0.00069086288990205,-0.00988815633526002,0.0135260842969115,0.00945184676315424,0.00502790179298284,0.0316795917007895
122,2001-06-28,0.00346845914720859,0.00069986179091618,0.0027685973562924,0.00816422906824041,-0.00243663237064267,0.00423715085016528,0.011582714026396
123,2001-06-29,0.0134121055745333,0.00069353134915894,0.0127185742253743,-0.0189800227047678,-0.0252727244885368,0.0050419102525471,-0.0280015577599358
124,2001-07-02,0.00179711507814938,0.00069419818499594,0.00110291689315344,-0.00482534879593963,0.012416143845876,-0.0035522008460058,0.00724694337221299
125,2001-07-03,-0.0193628319057031,0.00071912435491983,-0.020081956260623,0.0297924010580812,0.00336607296869432,-0.00844988141589924,0.00356387184192773
126,2001-07-04,-0.0150164235461149,0.00074554161549422,-0.0157619651616091,-0.00045891947726301,-0.014757014461432,0.00375769544326855,-0.0146043027783194
127,2001-07-05,0.00209333071789007,0.00079688214279438,0.00129644857509568,-0.00781801793961159,0.0063959283787435,-0.0048810110300293,-0.0371125564560315
128,2001-07-06,-0.00612489134279383,0.00076065265636304,-0.00688554399915688,0.00441762609588769,0.00728597826767981,0.0180740935804219,-0.00817359545802135
129,2001-07-10,-0.017636112840247,0.00082634017351246,-0.0184624530137594,-0.0138206446673665,-0.0450867241046395,0.0297239683122653,-0.0388278327244303
130,2001-07-11,0.0104379510321465,0.00082988633564196,0.00960806469650454,-0.0010625765304207,0.0182891548416239,0.00577112449720234,0.0255288600778849
131,2001-07-12,0.00974004533073098,0.00085910243015741,0.00888094290057357,-0.0259172836049366,-0.0108818476297671,0.0159770718571258,-0.0150457296190974
132,2001-07-13,0.0089199546103908,0.00084789078984659,0.0080720638205442,-0.00710906326157175,-0.00235916627700453,0.00017163650366963,-0.00691440357513184
133,2001-07-16,-0.0195210438639001,0.00081794577745597,-0.0203389896413561,0.0191849402477667,0.0213618845529728,-0.00230144964838505,0.0315864894973719
134,2001-07-17,0.017368971315931,0.00080240184785362,0.0165665694680774,0.0187895757342573,0.0313377691769285,-0.0390319149941989,0.024808471943056
135,2001-07-18,-0.0205314817769104,0.00080467244849979,-0.0213361542254102,0.0103961240703197,0.00408468983711456,0.00541740346801984,-0.00241040684124223
136,2001-07-19,0.00466737565123508,0.00078907658651194,0.00387829906472313,-0.00872497734466236,-0.0117360315710546,0.0130868310512342,-0.00600585346598656
137,2001-07-20,0.0195812286166761,0.00076982271960956,0.0188114058970665,-0.0048487990049286,-0.00958952037169171,-0.00706109720504486,0.0109827960267528
138,2001-07-23,0.00152986762252557,0.00074521247771985,0.00078465514480571,-0.00645431835822484,-0.00891143450815889,-0.00790599900306377,-0.0119666498777691
139,2001-07-24,-0.0165586442626959,0.00076982271960956,-0.0173284669823055,-0.00292813823432384,-0.0133812343328287,0.0194066508710554,-0.0193823304851528
140,2001-07-25,0.0143570352925934,0.00075474645905648,0.013602288833537,-0.00347832745485443,0.0188839068550469,-0.00834488883388847,0.00608417526272608
141,2001-07-26,-0.00829587077670483,0.00075605970364489,-0.00905193048034972,0.00627190947457268,0.0106819321834293,0.00468370585490516,-0.0138805997288282
142,2001-07-27,0.00522481101464562,0.00075966889751755,0.00446514211712807,0.00201011595654041,0.00305860110686778,0.0103760528037089,0.00257155393134896
143,2001-07-30,-0.0104252788773191,0.0007465288658226,-0.0111718077431417,0.00625974552914979,-0.0283523537252359,0.0160522536799125,-0.0139469485000086
144,2001-07-31,0.00790054501898944,0.00075376124167547,0.00714678377731396,-0.0122309277607973,0.00375446556363661,0.0102593896595032,-0.00378015334167375
145,2001-08-01,-0.00442373151234793,0.00075704435330314,-0.00518077586565108,-0.00232906876536317,0.00804411306382141,-0.0113458806265823,0.00266075188949813
146,2001-08-02,0.00160854887199529,0.00074718689692443,0.00086136197507086,0.0161082557438706,0.0338465121798099,-0.016521917008495,0.036500500417078
147,2001-08-03,0.0050848984322126,0.00074850263340842,0.00433639579880418,0.0037586845550152,-0.0113807766397955,0.0153838735935511,-0.0138546548912238
148,2001-08-06,0.0139779087948692,0.00074191960470604,0.0132359891901632,-0.0144237971523804,-0.00333515266297869,-0.00574402056766776,-0.00695073470546587
149,2001-08-07,-0.00094885333201679,0.00075047542437345,-0.00169932875639024,0.00798267589053081,0.00149700062618583,0.0027990506378763,0.0083331617374143
150,2001-08-08,-0.00248144294154327,0.00073499570644575,-0.00321643864798902,0.00457953145906563,-0.00130725822222276,0.0122639123907508,0.0151910835192137
151,2001-08-09,-0.00180702963621867,0.00074093121225082,-0.0025479608484695,0.00376931623462326,-0.00413819959200011,0.0144325225175508,0.017810313956455
152,2001-08-10,0.00660531355017605,0.00073268506573942,0.00587262848443662,5.96668094407903e-05,0.00825953604783017,-0.0214406305524062,-0.0027964226155282
153,2001-08-13,-0.00920810603489911,0.00073730500880775,-0.00994541104370686,0.00107434943536969,0.00418767014810872,-0.00840339698887965,-0.00557197824536094
154,2001-08-14,0.00668736004591802,0.00075113280450223,0.00593622724141579,-0.00661551389414795,0.00249051664953699,-0.00383718691499471,0.00115113412613449
155,2001-08-15,-0.00743697843283636,0.00074027214779603,-0.0081772505806324,-0.0052719633537645,0.00022915450701718,-0.00180340104706152,0.0113115781804082
156,2001-08-16,-0.00625142887159356,0.00073301523926727,-0.00698444411086084,0.00183552162929586,0.00027149137266649,0.00058558526579325,-0.00691785650096592
157,2001-08-17,-0.0289531834687561,0.00074257839691083,-0.0296957618656669,0.00446853759839831,0.00372635202324209,0.00041229304949154,-0.0056392902499717
158,2001-08-20,-9.25954463144962e-05,0.00073202463664467,-0.00082462008295917,0.0110550377374911,0.00931266481776801,-0.00031926650369828,0.00344601293700352
159,2001-08-21,-0.0061090022657704,0.00074784481944112,-0.00685684708521152,-0.0182808704503334,-0.0159029389431736,0.0120249411774693,-0.0198947600770359
160,2001-08-22,0.00909374624569762,0.00072243610076028,0.00837131014493734,-0.0122994975245239,0.00557256323100776,-0.00031842118426881,0.00903767958977748
161,2001-08-23,-0.0124961824436373,0.00072607584671335,-0.0132222582903506,0.0166222490734568,-0.00679833096399492,0.0159269948645124,0.00344577371719642
162,2001-08-24,0.0204107354780265,0.00072111173251365,0.0196896237455128,-0.0195937566121479,-0.0227333838641833,0.00525776840414091,-0.0116068210980434
163,2001-08-27,-0.00180122647218613,0.00072276712409524,-0.00252399359628138,0.00014036545974591,0.00288050369260419,0.00279532983337605,3.26041754623277e-05
164,2001-08-28,0.00380185961674237,0.00071315627127921,0.00308870334546315,-0.00960744459894774,0.00940133047413738,-0.00037275732931536,0.0012122079192773
165,2001-08-29,0.00334320940978305,0.00070983680492608,0.00263337260485696,0.0010975306476882,0.0144038114355295,-0.0253708114590664,0.0126747613754595
166,2001-08-30,-0.0127524946339452,0.00071216072153657,-0.0134646553554818,0.00120125588314975,0.00143443956288136,0.00472788956697474,-0.00351473363713965
167,2001-08-31,-0.00589134198743935,0.00070917257987423,-0.00660051456731359,0.00426355735164617,-0.00072329912441524,-0.00131813157721507,-0.00137833350524474
168,2001-09-03,-0.00591935270706584,0.00070751153293913,-0.00662686424000497,0.0216115742706758,0.00788819016909866,-0.0102312749948774,0.0343045556432662
169,2001-09-04,0.0104866636506541,0.0007061821969434,0.00978048145371068,-0.0159693563382023,-0.0106077825744435,0.0386739114194275,-0.00324473811933738
170,2001-09-05,0.00418840200768244,0.00070884042584551,0.00347956158183693,-0.0177444288005216,0.0157895750801437,0.054634935888326,0.0176871074359114
171,2001-09-06,-0.0222299655913963,0.00071050091933488,-0.0229404665107312,0.0156679212016626,0.018691748666458,0.00451205096676395,0.00939462522872844
172,2001-09-10,-0.0213668278625787,0.00071050091933488,-0.0220773287819136,0.00971253468051093,0.0001895243711905,0.0205399964944598,-0.00164496754035889
173,2001-09-11,-0.072690008167282,0.0007313640981339,-0.0734213722654159,0.00795844568178139,-0.0481472272293219,0.0444066537352132,-0.042754459962725
174,2001-09-12,0.0279308630885537,0.00073301523926727,0.0271978478492864,-0.0169841087365763,-0.0153271832610039,-0.0145434096281797,-0.0159324470757185
175,2001-09-13,-0.0733801037331928,0.00074488331277233,-0.0741249870459651,0.0364667156259852,-0.0161324931959586,0.00456032578748009,-0.0304966398428584
176,2001-09-14,-0.0187492689973054,0.00076130836077004,-0.0195105773580754,-0.00810665722814885,0.00549678781979634,0.00963939946107437,-0.00052264860823472
177,2001-09-17,0.0570995399858921,0.00073400559582692,0.0563655343900652,-0.0717727682920869,-0.0503773348687464,0.0156890637144439,-0.0611761864724277
178,2001-09-18,0.0145419160792187,0.00072144286582065,0.0138204732133981,-0.0355727747133368,-0.00992556696500811,0.0368953677426246,-0.0173701768333152
179,2001-09-19,0.00700664769562439,0.00072409094266512,0.00628255675295927,0.00699815819953359,0.0101108908428505,-0.0265469945811825,-0.00482793048872202
180,2001-09-20,-0.0286136125565324,0.00072144286582065,-0.0293350554223531,0.00761346692997462,0.0244792449549517,-0.0163940303079774,0.0125012363649595
181,2001-09-21,-0.014135483532307,0.00073928334679629,-0.0148747668791033,-0.00438865869020631,-0.0133051901003356,-0.0027262105117663,-0.0456527398838447
182,2001-09-24,0.00171359524554049,0.00076163617253999,0.0009519590730005,0.0157570173251801,0.0448749139775058,-0.0368765205237039,0.0214002145786519
183,2001-09-25,-0.0235087958390632,0.0007557314330473,-0.0242645272721105,0.00721553431130714,-0.0185551190044402,0.0308279651412734,-0.0253870706322997
184,2001-09-26,-0.0188078258065517,0.00075802875985186,-0.0195658545664036,0.00314071075092405,0.00316543887875435,0.0147812924230424,-0.0301828418374293
185,2001-09-27,0.0258382549401849,0.00073499570644575,0.0251032592337392,-0.00458138283265072,-0.0125865195943428,-0.0337095338077272,0.00024892985808605
186,2001-09-28,0.0205310174257198,0.00072475268715233,0.0198062647385675,-0.0207933174740032,-0.017730594691093,-0.0122066565858734,-0.00985135481532626
