TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
ITSA4;9,98;5,86;7,47;1,29;1,00;33,55;205,76;186,19;6,76;6,96;0,19;0,04;13,90;20,69;-1,14;1,65;17,31;13,43;15,74;0,78;0,18;0,07;11,30;11,13;187.478.456,33;7,72;1,34;-1,63;103.358.875.500,82
ITUB3;27,95;4,50;8,61;1,49;0,11;30,03;9,92;8,30;7,20;7,82;;;0,71;;-0,11;;17,34;1,27;;0,07;0,92;0,15;13,63;6,54;11.647.914,29;18,73;3,25;0,74;297.237.180.473,91
ITUB4;32,74;3,84;10,08;1,75;0,13;30,03;9,92;8,30;8,44;7,82;;;0,84;;-0,13;;17,34;1,27;;0,07;0,92;0,15;13,63;6,54;706.467.648,96;18,73;3,25;0,86;297.237.180.473,91
JALL3;7,35;6,02;3,54;1,12;0,34;30,06;49,30;33,06;2,37;5,30;2,93;1,38;1,17;1,33;-0,55;2,96;31,57;9,61;15,97;0,30;0,70;0,29;;;5.182.777,63;6,58;2,08;0,00;2.231.032.700,40
JBSS3;23,00;4,35;42,30;1,22;0,24;-5,62;-5,15;0,33;-2,75;-7,07;-4,33;1,92;0,14;1,44;-0,40;1,70;2,87;0,56;-15,01;0,20;0,79;1,68;18,10;17,69;119.792.334,54;18,92;0,54;-0,45;51.016.676.510,00
JFEN3;1,87;;-0,89;-0,06;0,04;-5,72;-93,39;-52,51;-0,50;-7,92;-7,41;;0,47;-0,16;-0,17;0,78;-6,43;-4,04;76,59;-0,63;1,72;0,08;-47,18;;69.418,25;-32,50;-2,09;0,01;39.346.226,81
JHSF3;4,61;9,42;7,92;0,62;0,29;53,40;47,37;26,29;4,39;7,99;3,59;0,51;2,08;1,58;-0,41;2,85;7,85;3,68;6,98;0,47;0,50;0,14;39,82;;11.246.887,13;7,42;0,58;-0,16;3.131.704.574,01
JOPA3;21,00;3,91;32,81;0,39;0,09;19,84;4,76;0,32;2,20;8,04;5,83;1,03;0,10;0,25;-0,36;2,07;1,19;0,29;4,44;0,24;0,68;0,90;16,21;-18,77;7.868,83;53,92;0,64;-0,42;223.911.091,40
JOPA4;33,80;2,67;52,81;0,63;0,15;19,84;4,76;0,32;3,54;8,04;5,83;1,03;0,17;0,40;-0,59;2,07;1,19;0,29;4,44;0,24;0,68;0,90;16,21;-18,77;3.380,00;53,92;0,64;-0,67;223.911.091,40
JSLG3;10,75;2,95;8,26;1,83;0,29;18,55;17,05;5,27;2,55;6,77;4,22;3,03;0,44;2,49;-0,41;1,64;22,15;3,52;15,03;0,16;0,84;0,67;-3,66;;4.966.501,33;5,88;1,30;0,06;3.079.134.088,50
KEPL3;9,32;9,22;6,34;2,46;1,21;32,03;22,32;17,47;4,96;4,64;-0,33;-0,16;1,11;4,45;-3,69;1,68;38,76;19,12;28,93;0,49;0,51;1,09;25,71;;10.898.198,71;3,79;1,47;-0,25;1.674.991.611,60
KLBN11;21,01;6,45;8,20;2,12;0,46;39,10;24,14;15,48;5,26;9,91;4,65;1,87;1,27;3,24;-0,62;2,16;25,81;5,57;8,05;0,22;0,74;0,36;19,06;40,17;65.299.081,71;9,93;2,56;-0,21;23.606.385.360,71
KLBN3;4,20;6,45;8,19;2,11;0,46;39,10;24,14;15,48;5,25;9,91;4,65;1,87;1,27;3,24;-0,62;2,16;25,81;5,57;8,05;0,22;0,74;0,36;19,06;40,17;1.772.677,67;1,99;0,51;-0,21;23.606.385.360,71
KLBN4;4,20;6,45;8,19;2,11;0,46;39,10;24,14;15,48;5,25;9,91;4,65;1,87;1,27;3,24;-0,62;2,16;25,81;5,57;8,05;0,22;0,74;0,36;19,06;40,17;8.114.327,00;1,99;0,51;-0,21;23.606.385.360,71
KRSA3;0,99;;-3,61;0,76;0,16;20,42;11,73;-9,50;2,92;11,41;8,49;2,19;0,34;1,16;-0,23;1,92;-20,93;-4,46;6,67;0,21;0,77;0,47;;;511.193,38;1,31;-0,27;-0,05;765.614.586,33
LAME3;6,60;;21,15;1,91;0,28;32,90;4,35;2,27;11,03;16,86;5,87;1,01;0,48;1,20;-0,66;1,72;9,02;1,34;2,89;0,15;0,63;0,59;3,50;18,61;;3,46;0,31;-46,97;12.391.135.396,59
LAME4;6,57;;21,06;1,90;0,28;32,90;4,35;2,27;10,98;16,86;5,87;1,01;0,48;1,19;-0,65;1,72;9,02;1,34;2,89;0,15;0,63;0,59;3,50;18,61;;3,46;0,31;-46,75;12.391.135.396,59
LAND3;14,92;9,08;10,21;2,02;1,55;94,35;60,72;145,06;24,39;26,10;1,71;0,14;14,81;-40,10;-1,59;0,35;19,83;15,22;-4,11;0,77;0,23;0,10;;;1.038.583,54;7,37;1,46;0,04;1.435.706.273,04
LAVV3;7,67;8,61;8,71;1,21;0,70;32,98;20,09;22,11;9,59;7,65;-1,94;-0,25;1,93;1,37;-2,45;3,44;13,94;8,00;8,71;0,57;0,39;0,36;122,69;;4.544.680,21;6,32;0,88;0,14;1.530.428.479,84
LCAM3;24,15;;21,94;1,60;0,61;35,54;29,19;7,55;5,67;9,97;4,29;1,21;1,66;-132,52;-0,72;0,97;7,29;2,77;10,13;0,38;0,62;0,37;49,27;56,01;;15,11;1,10;-1,71;12.285.815.275,65
LEVE3;33,91;28,64;6,41;2,93;1,46;28,88;18,76;16,16;5,52;5,50;-0,02;-0,01;1,04;4,73;-4,13;1,91;45,73;22,77;30,99;0,50;0,50;1,41;13,28;24,76;21.874.989,79;11,57;5,29;0,25;4.596.127.490,00
LHER3;0,00;;0,00;0,00;0,00;63,41;22,35;10,99;0,00;-3,77;-3,77;-0,15;0,00;0,00;0,00;6,36;1,95;0,67;3,94;0,34;0,66;0,06;4,31;-51,59;;141,54;2,76;0,00;0,00
LHER4;0,00;;0,00;0,00;0,00;63,41;22,35;10,99;0,00;-3,77;-3,77;-0,15;0,00;0,00;0,00;6,36;1,95;0,67;3,94;0,34;0,66;0,06;4,31;-51,59;;141,54;2,76;0,00;0,00
LIGT3;5,78;;-0,41;0,71;0,09;16,51;-14,67;-39,79;-1,10;-5,63;-4,52;2,89;0,16;-0,20;-0,11;0,29;-173,47;-22,64;-19,48;0,13;0,87;0,57;3,21;;7.028.972,17;8,18;-14,20;0,00;2.153.369.772,72
LINX3;37,40;;-90,95;4,38;2,74;68,70;-4,79;-8,67;-164,48;-159,30;5,18;-0,14;7,88;11,96;-4,82;2,14;-4,81;-3,02;-2,23;0,63;0,37;0,35;14,30;;;8,55;-0,41;0,13;7.083.895.104,00
LIPR3;67,01;3,53;34,33;3,65;3,46;;;;39,37;36,35;-3,03;-0,28;;12,46;-5,04;9,02;10,64;10,09;8,99;0,95;0,05;0,00;;-10,15;8.675,00;18,34;1,95;-2,40;788.365.211,89
LJQQ3;4,85;;-24,61;1,80;0,30;34,11;2,77;-1,56;13,89;13,63;-0,26;-0,03;0,39;0,97;-0,89;1,86;-7,33;-1,21;5,03;0,17;0,83;0,77;18,92;;15.649.090,88;2,69;-0,20;0,02;908.357.804,65
LOGG3;20,49;4,48;12,84;0,57;0,34;98,51;124,48;69,23;7,14;11,95;4,81;0,38;8,89;3,45;-0,41;2,52;4,42;2,68;5,19;0,61;0,39;0,04;16,90;34,23;5.231.197,67;36,13;1,60;-0,21;2.093.241.065,46
LOGN3;36,76;;10,24;4,02;1,13;22,70;17,34;16,83;9,94;12,15;2,22;0,90;1,72;13,08;-1,60;1,42;39,27;11,07;10,64;0,28;0,72;0,66;18,84;;1.661.511,17;9,14;3,59;0,06;3.935.482.149,68
LPSB3;2,28;0,91;14,68;1,53;0,85;82,91;20,42;12,52;9,00;7,50;-1,50;-0,26;1,84;7,42;-1,14;1,82;10,44;5,78;11,90;0,55;0,46;0,46;11,92;;239.288,00;1,49;0,16;0,18;336.424.558,68
LREN3;15,74;4,53;16,28;1,55;0,76;60,17;6,85;6,95;16,52;15,31;-1,21;-0,11;1,13;3,16;-1,84;1,70;9,54;4,67;6,78;0,49;0,51;0,67;12,26;4,91;250.124.437,13;10,14;0,97;-0,68;15.161.192.869,82
LTEL3B;86,61;1,08;18,95;5,56;5,51;;;;19,21;19,20;-0,01;0,00;;-3.972,77;-5,56;0,87;29,36;29,06;28,91;0,99;0,01;0,00;;-18,45;;15,57;4,57;-0,39;18.664.056.853,83
LUPA3;1,87;;2,14;0,48;0,15;22,62;-66,63;39,07;-1,25;-3,60;-2,35;0,90;0,84;1,64;-0,22;1,43;22,52;7,20;-59,68;0,32;0,68;0,18;-0,35;;843.108,33;3,88;0,87;-0,01;76.744.381,12
LUXM3;0,00;;0,00;0,00;0,00;31,63;17,73;11,58;0,00;7,32;-0,33;-0,07;0,00;0,00;0,00;1,00;13,10;9,54;12,09;0,73;0,27;0,82;6,11;32,41;;5,81;0,76;0,00;185.240.160,00
LUXM4;15,98;;21,00;2,75;2,00;31,63;17,73;11,58;13,72;7,32;-0,33;-0,07;2,43;4.884,24;-2,33;1,00;13,10;9,54;12,09;0,73;0,27;0,82;6,11;32,41;18.421,00;5,81;0,76;0,23;185.240.160,00
LVTC3;3,98;0,34;-487,42;0,40;0,19;21,71;6,09;-0,06;4,41;2,72;-1,69;-0,15;0,27;0,66;-0,33;2,75;-0,08;-0,04;8,36;0,46;0,54;0,69;;;123.142,00;9,97;-0,01;4,82;257.358.990,74
LWSA3;5,34;0,98;-359,91;1,09;0,71;45,45;5,86;-0,71;43,54;29,38;-14,17;-0,35;2,55;5,43;-1,23;1,45;-0,30;-0,20;2,34;0,65;0,35;0,28;31,17;;63.206.401,58;4,89;-0,01;0,98;3.187.373.792,52
MAGG3;59,40;;-119,99;1,32;0,44;33,56;9,54;-0,57;7,17;11,30;4,13;0,76;0,68;9,32;-0,71;1,14;-1,10;-0,37;7,17;0,33;0,67;0,64;8,44;;;44,89;-0,50;1,04;2.972.404.571,40
MAPT3;37,50;;-236,02;-5,54;44,58;;;;-215,37;-135,48;0,00;;;-34.458,56;-44,58;0,00;-2,35;-18,89;2,57;-8,05;9,05;0,00;;;5.980,00;-6,77;-0,16;21,50;21.677.173,70
MAPT4;9,98;;-62,81;-1,47;11,86;;;;-57,32;-135,48;0,00;;;-9.170,57;-11,86;0,00;-2,35;-18,89;2,57;-8,05;9,05;0,00;;;31.722,75;-6,77;-0,16;5,72;21.677.173,70
MATD3;6,48;0,99;23,34;1,49;0,48;33,42;19,87;4,92;5,78;7,93;2,15;0,56;1,15;3,02;-0,64;2,68;6,38;2,05;11,64;0,32;0,66;0,42;;;3.255.428,04;4,35;0,28;-2,22;2.477.497.240,08
MBLY3;2,05;;-2,70;0,44;0,28;43,03;-14,31;-14,07;-2,66;-3,17;-0,52;0,09;0,38;0,80;-0,62;2,76;-16,44;-10,36;-12,24;0,63;0,37;0,74;;;2.348.597,63;4,62;-0,76;0,28;218.304.303,20
MDIA3;38,59;1,63;23,26;1,79;1,10;30,23;7,02;5,19;17,20;17,61;0,42;0,04;1,21;4,50;-1,99;2,19;7,71;4,72;7,51;0,61;0,39;0,91;13,34;-7,80;16.985.516,96;21,52;1,66;-2,61;13.082.010.000,00
MDNE3;11,27;;7,21;0,73;0,29;33,17;13,91;12,34;6,40;6,25;-0,14;-0,02;0,89;1,30;-0,46;2,69;10,15;4,08;7,55;0,40;0,60;0,33;5,57;;5.936.090,33;15,39;1,56;0,35;956.928.656,25
MEAL3;1,80;;4,41;0,46;0,19;32,17;13,76;5,20;1,67;2,69;1,02;0,29;0,23;-5,65;-0,23;0,84;10,51;4,24;17,01;0,40;0,60;0,82;8,44;99,84;1.925.793,83;3,88;0,41;-0,02;515.465.154,00
MELK3;4,32;12,98;12,32;0,76;0,37;17,78;3,68;7,16;23,93;19,51;-4,42;-0,14;0,88;0,67;-1,96;3,08;6,17;2,97;0,63;0,48;0,48;0,42;17,62;0,28;622.049,17;5,68;0,35;-0,35;891.083.553,12
MERC3;15,28;;319,25;1,11;1,01;70,55;6,13;1,94;101,17;88,85;;;6,21;7,37;-1,17;;0,35;0,32;;0,91;0,09;0,16;-29,95;-51,24;;13,81;0,05;-3,64;241.678.538,20
MERC4;11,00;4,09;229,83;0,80;0,73;70,55;6,13;1,94;72,83;88,85;;;4,47;5,31;-0,84;;0,35;0,32;;0,91;0,09;0,16;-29,95;-51,24;16.310,67;13,81;0,05;-2,62;241.678.538,20
MGEL3;19,13;;0,52;4,70;0,14;11,77;7,32;22,82;1,62;9,11;7,77;22,53;0,12;0,89;-0,27;1,45;903,95;26,13;-14,96;0,03;0,97;1,14;17,93;;;4,07;36,83;0,00;91.495.605,21
MGEL4;13,98;;0,38;3,43;0,10;11,77;7,32;22,82;1,18;9,11;7,77;22,53;0,09;0,65;-0,20;1,45;903,95;26,13;-14,96;0,03;0,97;1,14;17,93;;31.072,76;4,07;36,83;0,00;91.495.605,21
MGLU3;1,97;;-33,43;1,39;0,36;28,51;2,49;-1,06;14,31;18,74;4,43;0,43;0,36;5,66;-0,76;1,14;-4,17;-1,08;1,31;0,26;0,74;1,01;25,49;;326.395.037,83;1,41;-0,06;-38,20;13.295.385.890,56
MILS3;12,88;2,31;12,97;2,28;1,15;65,40;32,41;18,29;7,32;8,42;1,10;0,34;2,37;5,24;-1,82;2,49;17,59;8,88;16,23;0,50;0,49;0,49;30,26;;11.886.163,75;5,65;0,99;0,86;3.172.458.065,28
MLAS3;1,91;;-2,19;0,44;0,27;12,50;-15,59;-19,01;-2,67;-2,74;-0,07;0,01;0,42;0,50;-1,11;3,45;-20,23;-12,31;-13,54;0,61;0,39;0,65;;;7.053.121,13;4,32;-0,87;0,01;1.567.229.919,75
MMAQ3;0,00;;0,00;0,00;0,00;8,65;5,21;3,40;0,00;2,48;2,46;0,49;0,00;0,00;0,00;1,69;13,08;6,66;7,69;0,51;0,49;1,96;25,76;25,43;;5.685,11;743,79;0,00;1.115.195,25
MMAQ4;49,73;503,40;0,07;0,01;0,00;8,65;5,21;3,40;0,04;2,48;2,46;0,49;0,00;0,01;-0,02;1,69;13,08;6,66;7,69;0,51;0,49;1,96;25,76;25,43;;5.685,11;743,79;0,00;1.115.195,25
MMXM3;14,00;;-2,17;-0,11;0,71;;;;-181,31;-719,57;-538,27;;;-0,10;-0,75;0,01;-4,97;-32,75;0,28;-6,58;7,60;0,00;-6,95;;;-129,88;-6,46;0,03;90.834.562,00
MNDL3;40,53;;0,11;0,64;0,08;37,25;10,99;111,55;1,12;5,44;4,31;2,48;0,12;-0,56;-0,12;0,73;583,75;68,71;-38,08;0,12;0,88;0,62;11,73;;30.471,89;62,85;366,89;0,00;100.524.937,80
MNPR3;22,45;;-39,52;-0,49;0,48;27,89;8,31;-1,06;5,07;5,07;0,00;;0,42;-0,43;-1,13;0,34;-1,25;-1,21;-8,69;-0,97;1,97;1,14;13,94;;92.361,94;-45,41;-0,57;0,36;159.397.245,00
MOAR3;398,97;0,61;5,53;3,21;1,51;;;;4,18;3,70;-0,48;-0,37;;3,86;-3,24;3,76;58,02;27,33;35,93;0,47;0,53;0,00;;44,33;52.898,33;124,41;72,18;0,01;4.887.869.642,37
MODL11;8,46;;-27,27;1,66;0,27;50,83;-5,11;-5,48;-29,26;-29,26;;;1,50;;-0,30;;-6,10;-0,97;;0,16;0,84;0,18;;;;5,09;-0,31;0,17;1.985.844.000,00
MODL3;3,08;0,71;-29,78;1,82;0,29;50,83;-5,11;-5,48;-31,96;-29,26;;;1,63;;-0,32;;-6,10;-0,97;;0,16;0,84;0,18;;;18.194.928,05;1,70;-0,10;0,19;1.985.844.000,00
MODL4;2,72;;-26,30;1,60;0,26;50,83;-5,11;-5,48;-28,22;-29,26;;;1,44;;-0,29;;-6,10;-0,97;;0,16;0,84;0,18;;;;1,70;-0,10;0,17;1.985.844.000,00
MOSI3;8,24;;32,29;1,56;1,46;89,47;6,23;14,75;76,45;36,94;-39,51;-0,81;4,76;1,91;-8,40;13,23;4,84;4,52;0,25;0,93;0,07;0,31;;;;5,27;0,26;;1.043.149.227,20
MOVI3;9,16;1,32;-74,23;1,10;0,15;32,22;18,17;-0,42;1,73;7,81;6,08;3,85;0,31;3,99;-0,20;1,21;-1,48;-0,21;11,00;0,14;0,86;0,49;31,22;;38.314.898,17;8,36;-0,12;0,70;3.318.687.107,76
MPLU3;26,80;;12,20;17,37;2,68;95,29;66,35;56,37;10,37;7,73;-2,64;-4,42;6,88;50,65;-23,58;1,06;142,40;21,94;100,98;0,15;0,85;0,39;-17,46;8,96;;1,54;2,20;-0,39;4.348.208.156,40
MRFG3;9,10;;-3,92;1,38;0,06;10,02;0,14;-1,59;44,37;212,60;168,23;5,25;0,06;0,88;-0,11;1,22;-35,29;-1,61;-0,53;0,05;0,80;1,02;66,77;;55.097.299,17;6,58;-2,32;0,03;8.481.200.000,00
MRSA3B;25,99;2,25;7,64;1,38;0,57;45,73;38,24;18,76;3,75;4,80;1,24;0,46;1,43;-57,11;-0,69;0,95;18,03;7,49;15,98;0,42;0,58;0,40;9,87;20,04;8.899,43;18,86;3,40;0,12;8.342.275.947,07
MRSA5B;23,06;2,79;6,78;1,22;0,51;45,73;38,24;18,76;3,33;4,80;1,24;0,46;1,27;-50,67;-0,61;0,95;18,03;7,49;15,98;0,42;0,58;0,40;9,87;20,04;5.380,67;18,86;3,40;0,10;8.342.275.947,07
MRSA6B;23,07;2,79;6,78;1,22;0,51;45,73;38,24;18,76;3,33;4,80;1,24;0,46;1,27;-50,70;-0,62;0,95;18,03;7,49;15,98;0,42;0,58;0,40;9,87;20,04;3.844,00;18,86;3,40;0,10;8.342.275.947,07
MRVE3;7,60;;-16,56;0,62;0,18;21,73;1,16;-3,61;51,54;135,36;83,82;1,01;0,60;0,80;-0,32;1,99;-3,76;-1,07;0,34;0,28;0,68;0,30;6,86;;197.552.717,29;12,19;-0,46;0,10;4.277.482.699,60
MSPA3;46,25;0,12;9,00;0,36;0,21;38,88;23,14;17,10;6,65;8,52;1,98;0,11;1,54;6,07;-0,23;1,56;3,94;2,30;4,10;0,58;0,42;0,13;6,46;-2,91;;130,22;5,14;-0,04;291.394.491,25
MSPA4;40,00;0,15;7,79;0,31;0,18;38,88;23,14;17,10;5,75;8,52;1,98;0,11;1,33;5,25;-0,20;1,56;3,94;2,30;4,10;0,58;0,42;0,13;6,46;-2,91;6.023,00;130,22;5,14;-0,04;291.394.491,25
MSRO3;702,50;;1.828,65;249,03;67,48;39,77;27,14;6,34;427,07;430,25;3,18;1,85;115,93;-536,40;-86,38;0,63;13,62;3,69;15,50;0,27;0,73;0,58;8,72;92,10;;2,82;0,38;114,31;18.271.898.550,00
MTIG3;0,00;;0,00;0,00;0,00;-16,12;-64,07;-113,09;0,00;-1,28;-1,17;;0,00;0,00;0,00;0,27;-725,28;-74,53;-104,33;-0,10;1,10;0,66;-17,44;;;-0,06;-0,46;0,00;3.700.608,00
MTIG4;23,00;;-49,52;-359,15;36,91;-16,12;-64,07;-113,09;-87,41;-1,28;-1,17;;56,00;-50,93;-50,15;0,27;-725,28;-74,53;-104,33;-0,10;1,10;0,66;-17,44;;;-0,06;-0,46;-0,09;3.700.608,00
MTRE3;4,45;17,06;5,45;0,48;0,22;21,87;10,56;9,48;4,89;10,32;5,43;0,53;0,52;0,42;-1,28;2,65;8,85;3,98;4,62;0,45;0,53;0,42;69,15;;11.626.322,21;9,24;0,82;0,04;470.697.949,00
MTSA3;78,40;1,47;7,90;1,60;1,23;29,63;13,88;13,56;7,72;4,88;-1,40;-0,29;1,07;2,15;-5,55;3,77;20,20;15,55;15,32;0,77;0,23;1,15;27,16;46,00;7.900,00;49,09;9,92;1,32;561.365.180,00
MTSA4;50,49;2,51;5,09;1,03;0,79;29,63;13,88;13,56;4,97;4,88;-1,40;-0,29;0,69;1,38;-3,57;3,77;20,20;15,55;15,32;0,77;0,23;1,15;27,16;46,00;117.643,29;49,09;9,92;0,85;561.365.180,00
MULT3;27,26;3,65;17,12;2,37;1,51;92,65;74,87;48,73;11,14;12,44;1,30;0,28;8,34;102,61;-1,75;1,12;13,87;8,84;14,14;0,64;0,36;0,18;9,22;20,97;81.769.973,50;11,49;1,59;0,60;16.376.741.452,50
MWET3;13,30;;-5,72;-2,64;0,10;13,38;-3,47;-1,72;-2,83;-9,80;-7,92;;0,10;-1,13;-0,16;0,82;-46,11;-1,68;-52,31;-0,04;1,04;0,98;19,24;;1.993,00;-5,05;-2,33;0,05;18.206.466,54
MWET4;6,62;;-2,85;-1,31;0,05;13,38;-3,47;-1,72;-1,41;-9,80;-7,92;;0,05;-0,56;-0,08;0,82;-46,11;-1,68;-52,31;-0,04;1,04;0,98;19,24;;32.462,11;-5,05;-2,33;0,02;18.206.466,54
MYPK3;11,98;2,51;-17,89;0,48;0,12;9,29;4,96;-0,66;2,37;7,29;4,92;0,99;0,12;0,63;-0,26;1,58;-2,68;-0,68;5,55;0,25;0,72;1,04;17,75;;12.852.370,50;24,94;-0,67;0,15;1.841.560.819,98
NAFG3;64,37;;11,80;2,76;1,15;41,15;16,49;9,34;6,68;5,06;1,17;0,48;1,10;3,20;-2,87;2,52;23,42;9,77;15,89;0,42;0,58;1,05;7,87;35,19;;23,30;5,46;-1,14;508.315.292,42
NAFG4;19,02;;3,49;0,82;0,34;41,15;16,49;9,34;1,97;5,06;1,17;0,48;0,33;0,94;-0,85;2,52;23,42;9,77;15,89;0,42;0,58;1,05;7,87;35,19;;23,30;5,46;-0,34;508.315.292,42
NEMO3;0,00;;0,00;0,00;0,00;42,65;37,37;10,96;0,00;3,55;3,55;4,84;0,00;0,00;0,00;2,82;40,03;3,38;9,57;0,08;0,70;0,31;36,49;52,36;;34,64;13,87;0,00;0,00
NEMO5;52,97;;3,82;1,53;0,13;42,65;37,37;10,96;1,12;3,55;3,55;4,84;0,42;0,74;-0,18;2,82;40,03;3,38;9,57;0,08;0,70;0,31;36,49;52,36;;34,64;13,87;-0,96;0,00
NEMO6;0,00;;0,00;0,00;0,00;42,65;37,37;10,96;0,00;3,55;3,55;4,84;0,00;0,00;0,00;2,82;40,03;3,38;9,57;0,08;0,70;0,31;36,49;52,36;;34,64;13,87;0,00;0,00
NEOE3;20,63;4,38;4,82;0,85;0,26;26,13;21,96;11,89;2,61;6,57;3,96;1,29;0,57;20,54;-0,33;1,06;17,61;5,33;12,45;0,30;0,70;0,45;15,85;66,47;17.746.912,08;24,28;4,28;0,21;25.040.637.226,24
NEXP3;5,09;;-0,10;-0,09;0,11;86,77;-85,18;-147,00;-0,17;-0,80;-0,63;;0,14;-0,26;-0,16;0,47;-96,62;-107,69;97,23;-1,11;2,11;0,73;6,18;;10.255,61;-53,94;-52,12;0,00;13.516.846,21
NGRD3;1,08;1,37;27,82;0,56;0,38;63,47;-5,34;3,42;-17,81;-6,23;11,58;-0,37;0,95;1,55;-0,67;2,37;2,03;1,38;-4,51;0,68;0,32;0,40;10,18;3,51;491.489,13;1,91;0,04;0,06;257.755.316,40
NINJ3;5,06;;86,02;0,90;0,84;91,84;-44,70;4,92;-9,46;0,72;10,18;-0,97;4,23;0,96;-14,06;16,07;1,05;0,98;-10,12;0,94;0,06;0,20;;;704.596,92;5,61;0,06;-0,76;257.032.906,02
NORD3;12,47;;-11,00;-0,53;4,44;91,45;211,48;-332,85;17,31;25,26;7,95;;36,60;-0,52;-4,84;0,01;-4,80;-40,38;-4,03;-8,41;9,41;0,12;23,27;;217.823,24;-23,62;-1,13;1,68;82.569.930,42
NRTQ3;0,00;;0,00;0,00;0,00;27,82;17,10;18,21;0,00;0,32;0,32;0,05;0,00;0,00;0,00;4,82;17,37;12,36;12,35;0,71;0,29;0,68;9,53;24,53;;19,95;3,46;0,00;0,00
NTCO3;16,14;;4,71;0,80;0,44;64,98;-0,93;14,39;-73,21;-71,37;1,84;-0,02;0,68;2,85;-0,68;1,82;16,95;9,39;-3,13;0,55;0,45;0,65;29,83;47,94;146.020.135,46;20,21;3,43;-0,01;22.383.727.785,24
NUTR3;4,90;;16,97;1,97;0,62;16,12;6,42;2,33;6,15;6,72;0,57;0,18;0,40;1,85;-1,98;1,94;11,63;3,63;21,12;0,31;0,69;1,56;36,34;;123.003,63;2,48;0,29;-0,31;64.897.560,00
ODER4;98,91;0,63;7,44;2,24;1,27;30,41;18,23;14,52;5,93;6,57;0,65;0,24;1,08;2,58;-4,42;3,21;30,11;17,04;24,81;0,57;0,43;1,17;18,87;54,31;9.450,50;44,13;13,29;0,10;1.116.407.654,46
ODPV3;12,62;2,03;14,18;4,75;3,35;40,91;28,94;23,34;11,43;10,86;-0,57;-0,24;3,31;-172,86;-4,29;0,92;33,50;23,65;27,76;0,71;0,29;1,01;5,77;-0,45;25.119.502,88;2,66;0,89;0,50;6.972.495.267,06
OFSA3;23,08;0,85;-53,31;1,86;0,98;48,31;11,04;-2,37;11,44;12,23;0,79;0,13;1,26;2,57;-2,69;2,51;-3,49;-1,84;0,96;0,53;0,47;0,78;15,56;;275.194,08;12,41;-0,43;0,45;1.245.143.058,48
OGXP3;1,63;;-2,15;-0,98;0,92;;;;-9,26;-9,26;0,00;;;-0,98;;0,51;-45,53;-43,02;10,57;-0,94;1,94;0,00;;;;-1,67;-0,76;0,02;52.747.073,84
OIBR3;0,61;;-0,02;-0,02;0,01;-3,74;-173,59;-224,73;-0,02;-1,32;-1,30;;0,04;-0,10;-0,02;0,72;-84,29;-76,06;1.223,14;-0,90;1,90;0,34;-15,11;;2.947.663,63;-40,62;-34,24;0,00;416.980.736,05
OIBR4;1,51;;-0,04;-0,04;0,03;-3,74;-173,59;-224,73;-0,06;-1,32;-1,30;;0,10;-0,25;-0,05;0,72;-84,29;-76,06;1.223,14;-0,90;1,90;0,34;-15,11;;49.385,29;-40,62;-34,24;0,00;416.980.736,05
OMGE3;27,57;;60,97;1.294,14;443,36;28,35;29,22;7,11;14,84;14,86;0,01;1,10;4,34;17.603,37;-525,74;1,19;2.122,56;727,18;3.736,63;0,34;0,66;102,22;34,84;-2,04;;0,02;0,45;-0,75;5.521.562.588,85
ONCO3;11,33;;27,25;2,70;0,69;35,93;14,63;4,16;7,75;11,66;3,91;1,36;1,13;6,85;-1,01;1,48;9,90;2,55;11,13;0,26;0,69;0,61;;;18.905.446,00;4,20;0,42;-0,01;5.976.366.505,34
OPCT3;6,12;;15,00;1,54;0,51;22,65;16,79;5,27;4,71;8,48;3,77;1,23;0,79;5,88;-0,72;1,41;10,27;3,37;11,91;0,33;0,67;0,64;47,73;62,06;4.134.941,17;3,97;0,41;-0,09;1.223.752.470,48
ORVR3;34,86;;-23,21;4,68;1,29;30,63;17,55;-16,46;21,77;28,88;7,11;1,53;3,82;8,69;-1,77;2,22;-20,17;-5,56;5,58;0,28;0,70;0,34;22,01;;14.042.520,38;7,44;-1,50;-0,45;2.891.667.990,54
OSXB3;5,50;;-0,05;0,00;0,01;90,64;1.360,32;-767,58;0,03;10,16;10,13;;0,41;-0,02;-0,01;0,02;-5,25;-12,01;-115,00;-2,29;3,29;0,02;26,98;;279.621,96;-1.978,77;-103,90;0,00;17.314.209,00
PARD3;20,25;10,64;36,76;5,30;2,10;26,45;13,31;6,98;19,27;19,93;0,66;0,18;2,57;-54,06;-3,28;0,90;14,42;5,70;14,80;0,40;0,60;0,82;13,44;2,56;7.882.065,83;3,82;0,55;-1,04;5.403.493.010,25
