TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
UCAS3;2,63;6,83;10,31;0,91;0,59;34,46;4,87;7,46;15,81;14,49;-1,32;-0,08;0,77;39,85;-0,86;1,05;8,85;5,70;5,06;0,64;0,36;0,76;9,24;;238.843,75;2,92;0,26;-0,19;175.789.728,24
UGPA3;18,97;1,85;15,41;1,75;0,62;5,48;2,33;1,01;6,70;9,40;2,70;0,70;0,16;2,59;-1,19;1,97;11,34;4,00;9,73;0,35;0,63;3,95;12,42;-2,72;87.333.737,86;10,85;1,23;-0,90;21.133.276.685,50
UNIP3;74,58;8,31;10,01;3,01;1,34;38,90;24,82;12,50;5,04;5,35;-0,02;-0,01;1,25;6,58;-2,25;2,00;30,02;13,34;25,49;0,44;0,55;1,07;19,21;20,95;837.195,78;25,12;7,54;-0,15;8.356.162.100,60
UNIP5;86,85;8,03;11,52;3,46;1,54;38,90;24,82;12,50;5,80;5,35;-0,02;-0,01;1,44;7,57;-2,59;2,00;30,02;13,34;25,49;0,44;0,55;1,07;19,21;20,95;24.526,36;25,12;7,54;-0,17;8.356.162.100,60
UNIP6;82,84;8,31;11,02;3,31;1,47;38,90;24,82;12,50;5,55;5,35;-0,02;-0,01;1,38;7,24;-2,47;2,00;30,02;13,34;25,49;0,44;0,55;1,07;19,21;20,95;17.428.920,08;25,12;7,54;-0,16;8.356.162.100,60
USIM3;6,78;4,31;23,74;0,37;0,22;10,73;0,96;1,21;29,97;32,92;3,31;0,04;0,29;0,61;-0,42;3,97;1,54;0,92;-0,49;0,60;0,34;0,76;24,78;9,47;1.205.710,61;18,92;0,29;-0,25;8.592.283.508,96
USIM5;6,58;4,87;23,09;0,36;0,21;10,73;0,96;1,21;29,15;32,92;3,31;0,04;0,28;0,60;-0,41;3,97;1,54;0,92;-0,49;0,60;0,34;0,76;24,78;9,47;65.403.674,08;18,92;0,29;-0,25;8.592.283.508,96
USIM6;16,31;2,02;55,80;0,86;0,51;10,73;0,96;1,21;70,42;32,92;3,31;0,04;0,68;1,44;-0,98;3,97;1,54;0,92;-0,49;0,60;0,34;0,76;24,78;9,47;3.262,00;18,92;0,29;-0,59;8.592.283.508,96
VALE3;67,75;5,83;5,52;1,68;0,71;39,09;30,44;27,58;5,01;5,69;0,68;0,23;1,52;32,79;-0,86;1,15;30,45;12,91;19,95;0,42;0,56;0,47;15,85;26,43;1.839.818.755,72;41,20;12,54;-0,12;314.553.225.294,00
VAMO3;10,14;2,71;16,71;2,90;0,62;43,44;33,78;11,48;5,68;10,26;4,58;2,34;1,92;4,77;-0,83;2,00;17,38;3,70;13,60;0,21;0,79;0,32;64,03;53,16;91.583.118,11;3,54;0,62;0,45;11.363.499.815,01
VBBR3;19,74;3,81;31,43;1,76;0,57;3,20;1,30;0,42;10,08;15,09;5,01;0,88;0,13;1,78;-1,18;2,64;5,61;1,82;7,32;0,32;0,68;4,35;16,50;-8,98;183.573.973,72;11,00;0,62;-0,43;22.601.000.000,00
VIIA3;0,75;;-1,54;0,39;0,05;30,67;1,83;-3,76;3,18;17,11;13,93;1,70;0,06;-0,49;-0,09;0,79;-25,05;-3,50;-4,45;0,14;0,86;0,93;3,76;;147.827.675,29;1,94;-0,49;-0,02;1.782.810.429,00
VITT3;12,43;2,61;14,25;3,21;2,12;39,73;19,32;16,68;12,30;13,43;1,12;0,29;2,38;5,88;-5,23;2,55;22,53;14,90;16,97;0,66;0,34;0,89;;;3.360.870,14;3,93;0,89;2,67;1.805.279.730,34
VIVA3;27,11;1,33;17,29;3,59;2,18;69,78;21,01;18,83;15,49;15,53;0,03;0,01;3,26;5,74;-5,30;2,81;20,76;12,60;20,40;0,61;0,39;0,67;;;77.068.651,94;7,64;1,59;2,31;6.474.180.848,29
VIVR3;3,35;;-1,23;4,26;0,24;28,15;-59,45;-57,23;-1,19;-1,22;-0,03;0,13;0,70;5,61;-0,49;1,09;-346,16;-19,63;-129,26;0,06;0,94;0,34;83,05;;2.216.820,94;0,79;-2,72;-0,05;78.652.804,15
VIVT3;44,31;5,30;17,83;1,08;0,61;42,96;13,84;8,43;10,85;12,87;2,02;0,20;1,50;-27,59;-0,74;0,89;6,05;3,42;6,88;0,56;0,44;0,41;2,14;-2,01;87.035.361,47;41,34;2,50;-0,57;74.227.901.337,22
VIVT4;45,34;;18,12;1,10;0,62;42,96;13,84;8,43;11,03;12,87;2,02;0,20;1,53;-28,04;-0,75;0,89;6,05;3,42;6,88;0,56;0,44;0,41;2,14;-2,01;;41,34;2,50;-0,58;74.227.901.337,22
VLID3;17,84;3,66;8,79;1,11;0,55;39,32;18,84;8,63;4,02;5,30;1,28;0,35;0,76;2,27;-1,06;2,03;12,68;6,28;15,27;0,49;0,49;0,73;3,60;42,70;7.787.543,42;15,79;2,00;0,05;1.439.501.836,25
VSPT3;4,99;;-0,32;0,37;0,11;5,37;-46,42;-68,65;-0,47;-0,98;-0,52;0,41;0,22;-2,80;-0,13;0,79;-118,11;-34,47;-64,75;0,29;0,71;0,50;7,49;;;13,40;-15,83;0,00;712.610.842,16
VSPT4;0,00;;0,00;0,00;0,00;5,37;-46,42;-68,65;0,00;-0,98;-0,52;0,41;0,00;0,00;0,00;0,79;-118,11;-34,47;-64,75;0,29;0,71;0,50;7,49;;;13,40;-15,83;0,00;712.610.842,16
VSTE3;14,90;0,78;9,95;1,65;1,01;64,33;18,81;15,19;8,04;9,27;1,23;0,25;1,51;8,67;-1,50;1,56;16,54;10,18;7,51;0,62;0,38;0,67;-3,13;-16,59;349.113,22;9,05;1,50;-0,08;1.690.061.167,60
VULC3;20,88;2,82;9,86;2,79;1,93;39,23;18,67;19,83;10,47;10,67;0,20;0,05;1,96;3,86;-6,12;3,71;28,24;19,59;20,83;0,69;0,31;0,99;14,97;23,13;11.948.663,86;7,70;2,17;0,21;5.274.903.433,80
VVAR11;14,58;;-30,01;7,52;1,05;30,67;1,83;-3,76;61,78;17,11;13,93;1,70;1,13;-9,43;-1,84;0,79;-25,05;-3,50;-4,45;0,14;0,86;0,93;3,76;;;1,94;-0,49;-0,31;1.782.810.429,00
VVAR4;95,68;;-196,92;49,34;6,90;30,67;1,83;-3,76;405,42;17,11;13,93;1,70;7,41;-61,87;-12,09;0,79;-25,05;-3,50;-4,45;0,14;0,86;0,93;3,76;;;1,94;-0,49;-2,02;1.782.810.429,00
VVEO3;17,31;1,57;27,13;2,39;0,63;16,23;6,00;2,05;9,25;13,01;3,76;0,97;0,56;2,50;-1,42;1,83;8,82;2,33;9,96;0,26;0,74;1,14;;;11.877.730,92;7,36;0,65;-1,02;5.681.642.700,80
WEGE3;35,07;1,62;32,93;10,12;5,20;30,38;17,84;14,85;27,41;27,01;-0,40;-0,15;4,89;16,62;-17,16;1,82;30,74;15,81;24,36;0,51;0,47;1,06;25,71;31,96;237.113.423,50;3,54;1,09;1,54;150.515.823.408,28
WEST3;1,38;;-2,72;0,55;0,40;42,46;-35,85;-26,27;-1,99;-0,44;1,55;-0,43;0,71;0,96;-1,05;3,16;-20,29;-14,88;-25,86;0,73;0,27;0,57;367,94;;3.581.778,86;2,59;-0,53;-0,09;158.012.706,28
WHRL3;4,40;4,02;19,91;2,93;0,80;15,89;7,10;3,25;9,12;8,09;-0,97;-0,31;0,65;15,54;-2,70;1,08;14,73;4,02;17,66;0,27;0,73;1,24;12,32;-4,20;16.499,33;1,59;0,23;-0,35;6.955.574.276,56
WHRL4;4,60;4,51;19,48;2,87;0,78;15,89;7,10;3,25;8,93;8,09;-0,97;-0,31;0,63;15,21;-2,64;1,08;14,73;4,02;17,66;0,27;0,73;1,24;12,32;-4,20;45.965,08;1,59;0,23;-0,34;6.955.574.276,56
WIZC3;5,26;8,26;8,21;2,08;0,36;58,20;36,98;10,49;2,33;2,44;0,12;0,10;0,86;-7,95;-0,48;0,84;25,32;4,42;21,69;0,17;0,59;0,42;12,37;-8,01;5.813.481,31;2,59;0,66;-0,49;861.900.249,98
WLMM3;27,00;2,92;8,67;1,50;1,04;12,56;7,05;5,11;6,29;7,84;-0,01;0,00;0,44;2,83;-2,72;2,48;17,35;12,01;13,80;0,69;0,31;2,35;32,16;;23.258,79;17,94;3,11;0,72;1.228.858.001,00
WLMM4;39,27;2,21;12,65;2,20;1,52;12,56;7,05;5,11;9,17;7,84;-0,01;0,00;0,65;4,12;-3,97;2,48;17,35;12,01;13,80;0,69;0,31;2,35;32,16;;93.916,06;17,94;3,11;1,04;1.228.858.001,00
YDUQ3;19,86;;56,47;1,98;0,64;58,53;16,35;2,27;7,83;13,21;5,37;1,36;1,28;6,74;-0,87;1,56;3,51;1,13;8,82;0,32;0,68;0,50;6,20;-23,65;117.383.263,67;10,16;0,36;0,06;6.221.958.570,63
ZAMP3;6,20;;-15,76;1,28;0,44;64,96;2,25;-2,95;20,67;29,31;8,64;0,54;0,46;13,18;-0,56;1,18;-8,15;-2,77;2,35;0,34;0,66;0,94;15,36;;23.989.123,28;4,97;-0,40;-0,36;1.756.767.751,86
